Date and Time,Seconds,Pressure (mmHg),Temperature (C),Level Depth To Water (mm),,,
30/01/2023 04:00,12553200,795.003,5.356,-882.842,,,
30/01/2023 05:00,12556800,794.691,5.356,-878.593,,,
30/01/2023 06:00,12560400,794.925,5.356,-881.779,,,
30/01/2023 07:00,12564000,795.315,5.356,-887.093,,,
30/01/2023 08:00,12567600,796.135,5.356,-898.252,,,
30/01/2023 09:00,12571200,796.207,5.303,-899.224,,,
30/01/2023 10:00,12574800,796.565,5.356,-904.098,,,
30/01/2023 11:00,12578400,796.721,5.356,-906.22,,,
30/01/2023 12:00,12582000,796.916,5.356,-908.878,,,
30/01/2023 13:00,12585600,796.487,5.356,-903.032,,,
30/01/2023 14:00,12589200,796.565,5.356,-904.098,,,
30/01/2023 15:00,12592800,796.643,5.356,-905.159,,,
30/01/2023 16:00,12596400,796.643,5.356,-905.159,,,
30/01/2023 17:00,12600000,796.526,5.356,-903.563,,,
30/01/2023 18:00,12603600,796.565,5.356,-904.098,,,
30/01/2023 19:00,12607200,796.103,5.41,-897.808,,,
30/01/2023 20:00,12610800,795.901,5.356,-895.064,,,
30/01/2023 21:00,12614400,795.986,5.41,-896.214,,,
30/01/2023 22:00,12618000,795.79,5.41,-893.559,,,
30/01/2023 23:00,12621600,795.081,5.356,-883.904,,,
31/01/2023 00:00,12625200,794.495,5.356,-875.934,,,
31/01/2023 01:00,12628800,793.988,5.356,-869.029,,,
31/01/2023 02:00,12632400,793.955,5.41,-868.585,,,
31/01/2023 03:00,12636000,793.793,5.356,-866.372,,,
31/01/2023 04:00,12639600,796.643,5.356,-905.159,,,
31/01/2023 05:00,12643200,796.064,5.41,-897.276,,,
31/01/2023 06:00,12646800,795.322,5.41,-887.182,,,
31/01/2023 07:00,12650400,795.673,5.41,-891.964,,,
31/01/2023 08:00,12654000,796.103,5.41,-897.808,,,
31/01/2023 09:00,12657600,795.875,5.464,-894.708,,,
31/01/2023 10:00,12661200,795.986,5.41,-896.214,,,
31/01/2023 11:00,12664800,796.337,5.41,-900.996,,,
31/01/2023 12:00,12668400,796.571,5.41,-904.187,,,
31/01/2023 13:00,12672000,795.797,5.464,-893.646,,,
31/01/2023 14:00,12675600,795.485,5.464,-889.396,,,
31/01/2023 15:00,12679200,795.205,5.41,-885.588,,,
31/01/2023 16:00,12682800,795.088,5.41,-883.994,,,
31/01/2023 17:00,12686400,795.133,5.464,-884.611,,,
31/01/2023 18:00,12690000,795.244,5.41,-886.118,,,
31/01/2023 19:00,12693600,794.541,5.41,-876.556,,,
31/01/2023 20:00,12697200,794.385,5.41,-874.431,,,
31/01/2023 21:00,12700800,794.268,5.41,-872.835,,,
31/01/2023 22:00,12704400,794.307,5.41,-873.367,,,
31/01/2023 23:00,12708000,794.19,5.41,-871.772,,,
01/02/2023 00:00,12711600,793.955,5.41,-868.585,,,
01/02/2023 01:00,12715200,793.955,5.41,-868.585,,,
01/02/2023 02:00,12718800,793.884,5.464,-867.609,,,
01/02/2023 03:00,12722400,793.604,5.41,-863.804,,,
01/02/2023 04:00,12726000,793.331,5.41,-860.084,,,
01/02/2023 05:00,12729600,793.682,5.41,-864.867,,,
01/02/2023 06:00,12733200,793.76,5.41,-865.93,,,
01/02/2023 07:00,12736800,793.637,5.356,-864.247,,,
01/02/2023 08:00,12740400,793.877,5.41,-867.521,,,
01/02/2023 09:00,12744000,793.962,5.464,-868.675,,,
01/02/2023 10:00,12747600,794.034,5.41,-869.65,,,
01/02/2023 11:00,12751200,794.001,5.464,-869.206,,,
01/02/2023 12:00,12754800,794.274,5.464,-872.925,,,
01/02/2023 13:00,12758400,794.469,5.464,-875.583,,,
01/02/2023 14:00,12762000,794.424,5.41,-874.964,,,
01/02/2023 15:00,12765600,794.658,5.41,-878.148,,,
01/02/2023 16:00,12769200,794.235,5.464,-872.393,,,
01/02/2023 17:00,12772800,794.626,5.464,-877.708,,,
01/02/2023 18:00,12776400,794.704,5.464,-878.768,,,
01/02/2023 19:00,12780000,794.58,5.41,-877.083,,,
01/02/2023 20:00,12783600,794.586,5.464,-877.174,,,
01/02/2023 21:00,12787200,794.743,5.464,-879.302,,,
01/02/2023 22:00,12790800,794.821,5.464,-880.365,,,
01/02/2023 23:00,12794400,794.352,5.464,-873.988,,,
02/02/2023 00:00,12798000,794.391,5.464,-874.519,,,
02/02/2023 01:00,12801600,794.352,5.464,-873.988,,,
02/02/2023 02:00,12805200,794.43,5.464,-875.05,,,
02/02/2023 03:00,12808800,794.274,5.464,-872.925,,,
02/02/2023 04:00,12812400,794.001,5.464,-869.206,,,
02/02/2023 05:00,12816000,794.001,5.464,-869.206,,,
02/02/2023 06:00,12819600,794.047,5.517,-869.828,,,
02/02/2023 07:00,12823200,793.923,5.464,-868.143,,,
02/02/2023 08:00,12826800,794.125,5.517,-870.889,,,
02/02/2023 09:00,12830400,794.352,5.464,-873.988,,,
02/02/2023 10:00,12834000,794.469,5.464,-875.583,,,
02/02/2023 11:00,12837600,794.899,5.464,-881.427,,,
02/02/2023 12:00,12841200,794.782,5.464,-879.832,,,
02/02/2023 13:00,12844800,794.281,5.517,-873.014,,,
02/02/2023 14:00,12848400,794.242,5.517,-872.482,,,
02/02/2023 15:00,12852000,794.164,5.517,-871.419,,,
02/02/2023 16:00,12855600,794.086,5.517,-870.356,,,
02/02/2023 17:00,12859200,794.866,5.517,-880.985,,,
02/02/2023 18:00,12862800,794.944,5.517,-882.046,,,
02/02/2023 19:00,12866400,795.185,5.571,-885.323,,,
02/02/2023 20:00,12870000,794.873,5.571,-881.073,,,
02/02/2023 21:00,12873600,794.6,5.571,-877.354,,,
02/02/2023 22:00,12877200,794.645,5.624,-877.976,,,
02/02/2023 23:00,12880800,794.717,5.571,-878.948,,,
03/02/2023 00:00,12884400,795.029,5.571,-883.198,,,
03/02/2023 01:00,12888000,795.146,5.571,-884.792,,,
03/02/2023 02:00,12891600,795.263,5.571,-886.387,,,
03/02/2023 03:00,12895200,796.051,5.624,-897.103,,,
03/02/2023 04:00,12898800,797.574,5.624,-917.829,,,
03/02/2023 05:00,12902400,799.168,5.571,-939.527,,,
03/02/2023 06:00,12906000,800.737,5.624,-960.878,,,
03/02/2023 07:00,12909600,801.011,5.624,-964.599,,,
03/02/2023 08:00,12913200,801.167,5.624,-966.724,,,
03/02/2023 09:00,12916800,801.473,5.571,-970.885,,,
03/02/2023 10:00,12920400,801.792,5.624,-975.229,,,
03/02/2023 11:00,12924000,801.948,5.624,-977.353,,,
03/02/2023 12:00,12927600,802.111,5.678,-979.574,,,
03/02/2023 13:00,12931200,801.831,5.624,-975.759,,,
03/02/2023 14:00,12934800,801.291,5.678,-968.411,,,
03/02/2023 15:00,12938400,801.525,5.678,-971.599,,,
03/02/2023 16:00,12942000,801.909,5.624,-976.823,,,
03/02/2023 17:00,12945600,802.111,5.678,-979.574,,,
03/02/2023 18:00,12949200,802.143,5.624,-980.013,,,
03/02/2023 19:00,12952800,802.182,5.624,-980.544,,,
03/02/2023 20:00,12956400,802.111,5.678,-979.574,,,
03/02/2023 21:00,12960000,802.541,5.678,-985.42,,,
03/02/2023 22:00,12963600,802.541,5.678,-985.42,,,
03/02/2023 23:00,12967200,802.892,5.678,-990.203,,,
04/02/2023 00:00,12970800,803.087,5.678,-992.86,,,
04/02/2023 01:00,12974400,803.087,5.678,-992.86,,,
04/02/2023 02:00,12978000,803.166,5.678,-993.926,,,
04/02/2023 03:00,12981600,803.009,5.678,-991.797,,,
04/02/2023 04:00,12985200,802.658,5.678,-987.015,,,
04/02/2023 05:00,12988800,802.775,5.678,-988.608,,,
04/02/2023 06:00,12992400,802.697,5.678,-987.548,,,
04/02/2023 07:00,12996000,802.814,5.678,-989.141,,,
04/02/2023 08:00,12999600,803.016,5.731,-991.889,,,
04/02/2023 09:00,13003200,803.166,5.678,-993.926,,,
04/02/2023 10:00,13006800,803.133,5.731,-993.486,,,
04/02/2023 11:00,13010400,802.977,5.731,-991.358,,,
04/02/2023 12:00,13014000,802.938,5.731,-990.827,,,
04/02/2023 13:00,13017600,803.016,5.731,-991.889,,,
04/02/2023 14:00,13021200,802.384,5.678,-983.293,,,
04/02/2023 15:00,13024800,803.172,5.731,-994.018,,,
04/02/2023 16:00,13028400,803.485,5.731,-998.269,,,
04/02/2023 17:00,13032000,803.485,5.731,-998.269,,,
04/02/2023 18:00,13035600,804.383,5.731,-1010.497,,,
04/02/2023 19:00,13039200,805.555,5.731,-1026.448,,,
04/02/2023 20:00,13042800,806.884,5.731,-1044.526,,,
04/02/2023 21:00,13046400,807.978,5.731,-1059.414,,,
04/02/2023 22:00,13050000,808.251,5.731,-1063.134,,,
04/02/2023 23:00,13053600,808.44,5.678,-1065.702,,,
05/02/2023 00:00,13057200,808.753,5.678,-1069.957,,,
05/02/2023 01:00,13060800,808.675,5.678,-1068.896,,,
05/02/2023 02:00,13064400,809.417,5.678,-1078.997,,,
05/02/2023 03:00,13068000,809.964,5.678,-1086.441,,,
05/02/2023 04:00,13071600,809.606,5.624,-1081.565,,,
05/02/2023 05:00,13075200,810.355,5.678,-1091.762,,,
05/02/2023 06:00,13078800,810.583,5.624,-1094.861,,,
05/02/2023 07:00,13082400,810.778,5.624,-1097.517,,,
05/02/2023 08:00,13086000,810.739,5.624,-1096.986,,,
05/02/2023 09:00,13089600,810.348,5.624,-1091.67,,,
05/02/2023 10:00,13093200,810.302,5.571,-1091.046,,,
05/02/2023 11:00,13096800,810.38,5.571,-1092.107,,,
05/02/2023 12:00,13100400,810.661,5.624,-1095.922,,,
05/02/2023 13:00,13104000,810.263,5.571,-1090.513,,,
05/02/2023 14:00,13107600,809.833,5.571,-1084.662,,,
05/02/2023 15:00,13111200,809.449,5.624,-1079.437,,,
05/02/2023 16:00,13114800,809.052,5.571,-1074.026,,,
05/02/2023 17:00,13118400,809.091,5.571,-1074.558,,,
05/02/2023 18:00,13122000,809.215,5.624,-1076.247,,,
05/02/2023 19:00,13125600,808.934,5.571,-1072.432,,,
05/02/2023 20:00,13129200,808.505,5.571,-1066.581,,,
05/02/2023 21:00,13132800,808.107,5.517,-1061.172,,,
05/02/2023 22:00,13136400,807.99,5.517,-1059.578,,,
05/02/2023 23:00,13140000,807.99,5.517,-1059.578,,,
06/02/2023 00:00,13143600,807.716,5.517,-1055.856,,,
06/02/2023 01:00,13147200,807.091,5.517,-1047.349,,,
06/02/2023 02:00,13150800,806.576,5.464,-1040.344,,,
06/02/2023 03:00,13154400,806.186,5.464,-1035.028,,,
06/02/2023 04:00,13158000,805.561,5.464,-1026.521,,,
06/02/2023 05:00,13161600,805.561,5.464,-1026.521,,,
06/02/2023 06:00,13165200,805.248,5.464,-1022.266,,,
06/02/2023 07:00,13168800,805.209,5.464,-1021.737,,,
06/02/2023 08:00,13172400,805.014,5.464,-1019.078,,,
06/02/2023 09:00,13176000,804.662,5.464,-1014.294,,,
06/02/2023 10:00,13179600,804.506,5.464,-1012.165,,,
06/02/2023 11:00,13183200,804.428,5.464,-1011.104,,,
06/02/2023 12:00,13186800,804.311,5.464,-1009.51,,,
06/02/2023 13:00,13190400,804.389,5.464,-1010.572,,,
06/02/2023 14:00,13194000,803.412,5.464,-997.282,,,
06/02/2023 15:00,13197600,803.334,5.464,-996.219,,,
06/02/2023 16:00,13201200,803.334,5.464,-996.219,,,
06/02/2023 17:00,13204800,803.412,5.464,-997.282,,,
06/02/2023 18:00,13208400,803.412,5.464,-997.282,,,
06/02/2023 19:00,13212000,803.132,5.41,-993.471,,,
06/02/2023 20:00,13215600,802.898,5.41,-990.281,,,
06/02/2023 21:00,13219200,802.826,5.464,-989.308,,,
06/02/2023 22:00,13222800,802.664,5.41,-987.094,,,
06/02/2023 23:00,13226400,802.585,5.41,-986.029,,,
07/02/2023 00:00,13230000,802.39,5.41,-983.372,,,
07/02/2023 01:00,13233600,802.436,5.464,-983.992,,,
07/02/2023 02:00,13237200,802.312,5.41,-982.309,,,
07/02/2023 03:00,13240800,802.312,5.41,-982.309,,,
07/02/2023 04:00,13244400,802.123,5.464,-979.741,,,
07/02/2023 05:00,13248000,801.999,5.41,-978.056,,,
07/02/2023 06:00,13251600,802.273,5.41,-981.776,,,
07/02/2023 07:00,13255200,802.39,5.41,-983.372,,,
07/02/2023 08:00,13258800,802.507,5.41,-984.965,,,
07/02/2023 09:00,13262400,802.546,5.41,-985.498,,,
07/02/2023 10:00,13266000,802.859,5.41,-989.75,,,
07/02/2023 11:00,13269600,803.054,5.41,-992.408,,,
07/02/2023 12:00,13273200,802.982,5.464,-991.433,,,
07/02/2023 13:00,13276800,802.703,5.41,-987.625,,,
07/02/2023 14:00,13280400,802.188,5.356,-980.623,,,
07/02/2023 15:00,13284000,801.882,5.41,-976.461,,,
07/02/2023 16:00,13287600,801.648,5.41,-973.272,,,
07/02/2023 17:00,13291200,801.414,5.41,-970.083,,,
07/02/2023 18:00,13294800,801.648,5.41,-973.272,,,
07/02/2023 19:00,13298400,801.843,5.41,-975.932,,,
07/02/2023 20:00,13302000,801.648,5.41,-973.272,,,
07/02/2023 21:00,13305600,801.531,5.41,-971.679,,,
07/02/2023 22:00,13309200,801.296,5.41,-968.488,,,
07/02/2023 23:00,13312800,801.062,5.41,-965.3,,,
08/02/2023 00:00,13316400,800.594,5.41,-958.922,,,
08/02/2023 01:00,13320000,799.93,5.41,-949.887,,,
08/02/2023 02:00,13323600,799.728,5.356,-947.14,,,
08/02/2023 03:00,13327200,799.148,5.41,-939.258,,,
08/02/2023 04:00,13330800,798.406,5.41,-929.158,,,
08/02/2023 05:00,13334400,797.821,5.41,-921.189,,,
08/02/2023 06:00,13338000,798.25,5.41,-927.036,,,
08/02/2023 07:00,13341600,797.938,5.41,-922.781,,,
08/02/2023 08:00,13345200,797.072,5.356,-911.003,,,
08/02/2023 09:00,13348800,797.04,5.41,-910.562,,,
08/02/2023 10:00,13352400,797.352,5.41,-914.812,,,
08/02/2023 11:00,13356000,797.033,5.356,-910.472,,,
08/02/2023 12:00,13359600,796.604,5.356,-904.628,,,
08/02/2023 13:00,13363200,795.979,5.356,-896.125,,,
08/02/2023 14:00,13366800,795.354,5.356,-887.623,,,
08/02/2023 15:00,13370400,794.853,5.41,-880.804,,,
08/02/2023 16:00,13374000,794.424,5.41,-874.964,,,
08/02/2023 17:00,13377600,794.19,5.41,-871.772,,,
08/02/2023 18:00,13381200,794.111,5.41,-870.71,,,
08/02/2023 19:00,13384800,793.949,5.356,-868.497,,,
08/02/2023 20:00,13388400,793.91,5.356,-867.966,,,
08/02/2023 21:00,13392000,793.409,5.41,-861.146,,,
08/02/2023 22:00,13395600,793.643,5.41,-864.336,,,
08/02/2023 23:00,13399200,793.051,5.356,-856.278,,,
09/02/2023 00:00,13402800,794.027,5.356,-869.561,,,
09/02/2023 01:00,13406400,797.072,5.356,-911.003,,,
09/02/2023 02:00,13410000,798.009,5.356,-923.755,,,
09/02/2023 03:00,13413600,798.283,5.356,-927.475,,,
09/02/2023 04:00,13417200,798.354,5.303,-928.45,,,
09/02/2023 05:00,13420800,798.947,5.356,-936.512,,,
09/02/2023 06:00,13424400,799.37,5.303,-942.269,,,
09/02/2023 07:00,13428000,799.955,5.303,-950.239,,,
09/02/2023 08:00,13431600,800.073,5.303,-951.832,,,
09/02/2023 09:00,13435200,800.574,5.249,-958.654,,,
09/02/2023 10:00,13438800,801.049,5.303,-965.122,,,
09/02/2023 11:00,13442400,801.283,5.303,-968.311,,,
09/02/2023 12:00,13446000,801.283,5.303,-968.311,,,
09/02/2023 13:00,13449600,800.971,5.303,-964.059,,,
09/02/2023 14:00,13453200,800.697,5.303,-960.338,,,
09/02/2023 15:00,13456800,801.01,5.303,-964.587,,,
09/02/2023 16:00,13460400,800.737,5.303,-960.868,,,
09/02/2023 17:00,13464000,801.44,5.303,-970.436,,,
09/02/2023 18:00,13467600,801.83,5.303,-975.752,,,
09/02/2023 19:00,13471200,801.752,5.303,-974.689,,,
09/02/2023 20:00,13474800,801.635,5.303,-973.093,,,
09/02/2023 21:00,13478400,801.322,5.303,-968.841,,,
09/02/2023 22:00,13482000,801.557,5.303,-972.031,,,
09/02/2023 23:00,13485600,801.244,5.303,-967.778,,,
10/02/2023 00:00,13489200,801.322,5.303,-968.841,,,
10/02/2023 01:00,13492800,800.925,5.249,-963.438,,,
10/02/2023 02:00,13496400,801.12,5.249,-966.093,,,
10/02/2023 03:00,13500000,800.307,5.303,-955.021,,,
10/02/2023 04:00,13503600,799.988,5.249,-950.679,,,
10/02/2023 05:00,13507200,799.37,5.303,-942.269,,,
10/02/2023 06:00,13510800,799.253,5.303,-940.675,,,
10/02/2023 07:00,13514400,799.949,5.249,-950.15,,,
10/02/2023 08:00,13518000,800.339,5.249,-955.465,,,
10/02/2023 09:00,13521600,800.619,5.303,-959.273,,,
10/02/2023 10:00,13525200,801.127,5.303,-966.183,,,
10/02/2023 11:00,13528800,801.277,5.249,-968.22,,,
10/02/2023 12:00,13532400,801.557,5.303,-972.031,,,
10/02/2023 13:00,13536000,802.064,5.303,-978.94,,,
10/02/2023 14:00,13539600,802.338,5.303,-982.661,,,
10/02/2023 15:00,13543200,801.986,5.303,-977.874,,,
10/02/2023 16:00,13546800,802.377,5.303,-983.193,,,
10/02/2023 17:00,13550400,802.299,5.303,-982.13,,,
10/02/2023 18:00,13554000,802.696,5.356,-987.533,,,
10/02/2023 19:00,13557600,802.813,5.356,-989.128,,,
10/02/2023 20:00,13561200,802.767,5.303,-988.506,,,
10/02/2023 21:00,13564800,802.852,5.356,-989.659,,,
10/02/2023 22:00,13568400,802.806,5.303,-989.038,,,
10/02/2023 23:00,13572000,802.774,5.356,-988.597,,,
11/02/2023 00:00,13575600,802.65,5.303,-986.912,,,
11/02/2023 01:00,13579200,802.579,5.356,-985.939,,,
11/02/2023 02:00,13582800,802.266,5.356,-981.687,,,
11/02/2023 03:00,13586400,801.759,5.356,-974.778,,,
11/02/2023 04:00,13590000,801.954,5.356,-977.436,,,
11/02/2023 05:00,13593600,801.921,5.41,-976.991,,,
11/02/2023 06:00,13597200,802.071,5.356,-979.028,,,
11/02/2023 07:00,13600800,802.305,5.356,-982.22,,,
11/02/2023 08:00,13604400,802.774,5.356,-988.597,,,
11/02/2023 09:00,13608000,802.859,5.41,-989.75,,,
11/02/2023 10:00,13611600,803.054,5.41,-992.408,,,
11/02/2023 11:00,13615200,803.249,5.41,-995.065,,,
11/02/2023 12:00,13618800,803.171,5.41,-994.003,,,
11/02/2023 13:00,13622400,802.898,5.41,-990.281,,,
11/02/2023 14:00,13626000,802.319,5.464,-982.398,,,
11/02/2023 15:00,13629600,802.351,5.41,-982.84,,,
11/02/2023 16:00,13633200,802.475,5.464,-984.525,,,
11/02/2023 17:00,13636800,802.507,5.41,-984.965,,,
11/02/2023 18:00,13640400,802.234,5.41,-981.246,,,
11/02/2023 19:00,13644000,802.865,5.464,-989.84,,,
11/02/2023 20:00,13647600,803.015,5.41,-991.876,,,
11/02/2023 21:00,13651200,802.664,5.41,-987.094,,,
11/02/2023 22:00,13654800,802.904,5.464,-990.371,,,
11/02/2023 23:00,13658400,802.592,5.464,-986.12,,,
12/02/2023 00:00,13662000,802.781,5.41,-988.686,,,
12/02/2023 01:00,13665600,802.781,5.41,-988.686,,,
12/02/2023 02:00,13669200,802.397,5.464,-983.462,,,
12/02/2023 03:00,13672800,802.234,5.41,-981.246,,,
12/02/2023 04:00,13676400,802.045,5.464,-978.677,,,
12/02/2023 05:00,13680000,802.123,5.464,-979.741,,,
12/02/2023 06:00,13683600,802.039,5.41,-978.588,,,
12/02/2023 07:00,13687200,801.928,5.464,-977.082,,,
12/02/2023 08:00,13690800,801.928,5.464,-977.082,,,
12/02/2023 09:00,13694400,801.772,5.464,-974.958,,,
12/02/2023 10:00,13698000,801.772,5.464,-974.958,,,
12/02/2023 11:00,13701600,801.655,5.464,-973.361,,,
12/02/2023 12:00,13705200,801.342,5.464,-969.11,,,
12/02/2023 13:00,13708800,800.952,5.464,-963.795,,,
12/02/2023 14:00,13712400,800.047,5.41,-951.481,,,
12/02/2023 15:00,13716000,799.819,5.464,-948.382,,,
12/02/2023 16:00,13719600,799.624,5.464,-945.725,,,
12/02/2023 17:00,13723200,799.546,5.464,-944.662,,,
12/02/2023 18:00,13726800,799.467,5.464,-943.6,,,
12/02/2023 19:00,13730400,799.155,5.464,-939.346,,,
12/02/2023 20:00,13734000,798.647,5.464,-932.438,,,
12/02/2023 21:00,13737600,798.569,5.464,-931.374,,,
12/02/2023 22:00,13741200,798.179,5.464,-926.062,,,
12/02/2023 23:00,13744800,797.984,5.464,-923.404,,,
13/02/2023 00:00,13748400,797.984,5.464,-923.404,,,
13/02/2023 01:00,13752000,797.71,5.464,-919.683,,,
13/02/2023 02:00,13755600,797.43,5.41,-915.874,,,
13/02/2023 03:00,13759200,797.001,5.41,-910.029,,,
13/02/2023 04:00,13762800,797.007,5.464,-910.118,,,
13/02/2023 05:00,13766400,796.766,5.41,-906.841,,,
13/02/2023 06:00,13770000,796.766,5.41,-906.841,,,
13/02/2023 07:00,13773600,796.532,5.41,-903.653,,,
13/02/2023 08:00,13777200,796.649,5.41,-905.248,,,
13/02/2023 09:00,13780800,796.337,5.41,-900.996,,,
13/02/2023 10:00,13784400,795.986,5.41,-896.214,,,
13/02/2023 11:00,13788000,795.986,5.41,-896.214,,,
13/02/2023 12:00,13791600,796.181,5.41,-898.869,,,
13/02/2023 13:00,13795200,795.784,5.356,-893.468,,,
13/02/2023 14:00,13798800,795.907,5.41,-895.15,,,
13/02/2023 15:00,13802400,795.634,5.41,-891.433,,,
13/02/2023 16:00,13806000,795.4,5.41,-888.243,,,
13/02/2023 17:00,13809600,795.354,5.356,-887.623,,,
13/02/2023 18:00,13813200,795.51,5.356,-889.75,,,
13/02/2023 19:00,13816800,794.964,5.356,-882.312,,,
13/02/2023 20:00,13820400,794.964,5.356,-882.312,,,
13/02/2023 21:00,13824000,794.691,5.356,-878.593,,,
13/02/2023 22:00,13827600,794.495,5.356,-875.934,,,
13/02/2023 23:00,13831200,794.183,5.356,-871.684,,,
14/02/2023 00:00,13834800,793.832,5.356,-866.904,,,
14/02/2023 01:00,13838400,793.832,5.356,-866.904,,,
14/02/2023 02:00,13842000,793.48,5.356,-862.121,,,
14/02/2023 03:00,13845600,793.441,5.356,-861.587,,,
14/02/2023 04:00,13849200,792.895,5.356,-854.151,,,
14/02/2023 05:00,13852800,792.817,5.356,-853.091,,,
14/02/2023 06:00,13856400,792.973,5.356,-855.214,,,
14/02/2023 07:00,13860000,792.622,5.356,-850.436,,,
14/02/2023 08:00,13863600,792.895,5.356,-854.151,,,
14/02/2023 09:00,13867200,793.168,5.356,-857.872,,,
14/02/2023 10:00,13870800,793.676,5.356,-864.779,,,
14/02/2023 11:00,13874400,794.027,5.356,-869.561,,,
14/02/2023 12:00,13878000,794.144,5.356,-871.152,,,
14/02/2023 13:00,13881600,793.715,5.356,-865.31,,,
14/02/2023 14:00,13885200,793.044,5.303,-856.189,,,
14/02/2023 15:00,13888800,793.012,5.356,-855.746,,,
14/02/2023 16:00,13892400,792.817,5.356,-853.091,,,
14/02/2023 17:00,13896000,792.504,5.356,-848.84,,,
14/02/2023 18:00,13899600,792.504,5.356,-848.84,,,
14/02/2023 19:00,13903200,792.348,5.356,-846.716,,,
14/02/2023 20:00,13906800,791.841,5.356,-839.811,,,
14/02/2023 21:00,13910400,791.333,5.356,-832.904,,,
14/02/2023 22:00,13914000,791.021,5.356,-828.656,,,
14/02/2023 23:00,13917600,790.468,5.303,-821.131,,,
15/02/2023 00:00,13921200,790.123,5.356,-816.438,,,
15/02/2023 01:00,13924800,789.141,5.303,-803.07,,,
15/02/2023 02:00,13928400,788.718,5.356,-797.317,,,
15/02/2023 03:00,13932000,788.094,5.356,-788.819,,,
15/02/2023 04:00,13935600,787.43,5.356,-779.79,,,
15/02/2023 05:00,13939200,787.079,5.356,-775.012,,,
15/02/2023 06:00,13942800,786.26,5.356,-763.861,,,
15/02/2023 07:00,13946400,785.98,5.303,-760.054,,,
15/02/2023 08:00,13950000,786.175,5.303,-762.708,,,
15/02/2023 09:00,13953600,785.863,5.303,-758.462,,,
15/02/2023 10:00,13957200,786.065,5.356,-761.205,,,
15/02/2023 11:00,13960800,787.352,5.356,-778.729,,,
15/02/2023 12:00,13964400,790.234,5.303,-817.942,,,
15/02/2023 13:00,13968000,791.171,5.303,-830.692,,,
15/02/2023 14:00,13971600,791.21,5.303,-831.223,,,
15/02/2023 15:00,13975200,791.288,5.303,-832.285,,,
15/02/2023 16:00,13978800,791.171,5.303,-830.692,,,
15/02/2023 17:00,13982400,790.904,5.356,-827.063,,,
15/02/2023 18:00,13986000,790.781,5.303,-825.38,,,
15/02/2023 19:00,13989600,790.273,5.303,-818.475,,,
15/02/2023 20:00,13993200,790.507,5.303,-821.661,,,
15/02/2023 21:00,13996800,790.663,5.303,-823.787,,,
15/02/2023 22:00,14000400,790.201,5.356,-817.5,,,
15/02/2023 23:00,14004000,790.078,5.303,-815.818,,,
16/02/2023 00:00,14007600,789.609,5.303,-809.444,,,
16/02/2023 01:00,14011200,789.844,5.303,-812.634,,,
16/02/2023 02:00,14014800,789.883,5.303,-813.162,,,
16/02/2023 03:00,14018400,791.093,5.303,-829.628,,,
16/02/2023 04:00,14022000,790.67,5.356,-823.875,,,
16/02/2023 05:00,14025600,790.195,5.303,-817.412,,,
16/02/2023 06:00,14029200,790.624,5.303,-823.257,,,
16/02/2023 07:00,14032800,790.787,5.356,-825.47,,,
16/02/2023 08:00,14036400,791.45,5.356,-834.498,,,
16/02/2023 09:00,14040000,791.45,5.356,-834.498,,,
16/02/2023 10:00,14043600,791.678,5.303,-837.597,,,
16/02/2023 11:00,14047200,791.411,5.356,-833.966,,,
16/02/2023 12:00,14050800,791.294,5.356,-832.373,,,
16/02/2023 13:00,14054400,791.568,5.356,-836.09,,,
16/02/2023 14:00,14058000,791.333,5.356,-832.904,,,
16/02/2023 15:00,14061600,791.021,5.356,-828.656,,,
16/02/2023 16:00,14065200,791.607,5.356,-836.625,,,
16/02/2023 17:00,14068800,791.34,5.41,-832.993,,,
16/02/2023 18:00,14072400,791.418,5.41,-834.054,,,
